time,E,C,T,img
17.171666666666667,0,1,0,171018.xml
17.18,0,1,0,171048.xml
17.18888888888889,0,1,0,171120.xml
17.197222222222223,0,1,0,171150.xml
17.205555555555556,0,1,0,171220.xml
17.214444444444442,0,1,0,171252.xml
17.222777777777775,0,1,0,171322.xml
17.231111111111108,0,0,0,171352.xml
17.240000000000002,0,1,0,171424.xml
17.248333333333335,0,1,0,171454.xml
17.256666666666668,0,0,0,171524.xml
17.265555555555554,0,1,0,171556.xml
17.273888888888887,0,1,0,171626.xml
17.28222222222222,0,1,0,171656.xml
17.29138888888889,0,1,0,171729.xml
17.299722222222226,0,1,0,171759.xml
17.308055555555555,0,0,0,171829.xml
17.316944444444445,0,1,0,171901.xml
17.325277777777778,0,1,0,171931.xml
17.33361111111111,0,1,0,172001.xml
17.342499999999998,0,1,0,172033.xml
17.350833333333334,0,0,0,172103.xml
17.359166666666667,0,0,0,172133.xml
17.368333333333332,0,1,0,172206.xml
17.376944444444444,0,1,0,172237.xml
17.385277777777777,0,1,0,172307.xml
17.394166666666667,0,1,0,172339.xml
17.4025,0,1,0,172409.xml
17.410833333333333,0,1,0,172439.xml
17.419722222222223,0,1,0,172511.xml
17.428333333333335,0,1,0,172542.xml
17.445555555555554,0,1,0,172644.xml
17.453888888888887,0,0,0,172714.xml
17.46222222222222,0,1,0,172744.xml
17.47111111111111,0,1,0,172816.xml
17.479444444444443,0,0,0,172846.xml
17.4875,0,0,0,172915.xml
17.495833333333334,0,1,0,172945.xml
17.504166666666666,0,1,0,173015.xml
17.513333333333332,0,1,0,173048.xml
17.521666666666665,0,1,0,173118.xml
17.529999999999998,0,1,0,173148.xml
